class,Mean I1,Std I1,Mean (H) I1,Std (H) I1,Kurtosis (H) I1,Skewness (H) I1,Entropy (H) I1,Energy (H) I1,Mean I2,Std I2,Mean (H) I2,Std (H) I2,Kurtosis (H) I2,Skewness (H) I2,Entropy (H) I2,Energy (H) I2,Mean I3,Std I3,Mean (H) I3,Std (H) I3,Kurtosis (H) I3,Skewness (H) I3,Entropy (H) I3,Energy (H) I3,Mean X,Std X,Kurt X,Skew X,Mean Y,Std Y,Kurt Y,Skew Y,Mean Z,Std Z,Kurt Z,Skew Z,GLCM Contrast R,GLCM Correlation R,GLCM Energy R,GLCM Entropy R,GLCM Homogeneity R,GLCM Autocorrelation R,GLCM Cluster Prominence R,GLCM Inverse Difference R,GLCM Dissimilarity R,GLCM Contrast G,GLCM Correlation G,GLCM Energy G,GLCM Entropy G,GLCM Homogeneity G,GLCM Autocorrelation G,GLCM Cluster Prominence G,GLCM Inverse Difference G,GLCM Dissimilarity G,GLCM Contrast B,GLCM Correlation B,GLCM Energy B,GLCM Entropy B,GLCM Homogeneity B,GLCM Autocorrelation B,GLCM Cluster Prominence B,GLCM Inverse Difference B,GLCM Dissimilarity B,GLRLM SRE,GLRLM LRE,GLRLM GLN,GLRLM RLN,GLRLM RP,GLRLM LGRE,GLRLM HGRE,GLRLM SRLGE,GLRLM SRHGE,GLRLM LRLGE,GLRLM LRHGE
Fusarium,0.624533942167454,0.223531705998729,-0.545466010385233,-0.963090052268719,-0.881182127833963,-0.749284404400895,0.161496415453492,-0.641166518518022,0.503934741321222,-0.628722066445738,-0.545466010385233,-0.949396561293725,-0.178539410762235,0.106953010414211,-0.0853505749450871,-0.547459926556009,0.00190454846138266,-0.785369641418308,-0.545466010385233,-0.913570455757553,0.209509066024132,0.393684912099703,-0.384825667842729,-0.546151847135197,-0.931122066602367,-0.714918178553015,-0.424279860459876,-0.977287411405121,-0.933671170996342,-0.73174143449174,-0.407578707839095,-0.960112584537391,-0.932499131107485,-0.735722936204512,-0.379590353488075,-0.944284478338561,-0.854737764985118,0.123521362812625,0.448614823687862,-0.417304609064097,0.676297983557781,-0.903647952540296,-0.933746126417385,0.665748487474048,-0.730285913621592,-0.853755035872638,0.0921765700346655,0.447820532922241,-0.419922852966513,0.674640588059436,-0.906825688506513,-0.938382254300462,0.662978901691531,-0.729569526545672,-0.882131392846737,0.132978202192644,0.422889771571022,-0.394124980447166,0.676957698981802,-0.900397723975735,-0.964793788044559,0.665741127788966,-0.731196417066127,-0.164466890150337,0.00543925202366924,-0.649242965623373,-0.875335075162692,-0.560790888691308,0.0712829841660612,-0.359353243644151,-0.192395956865951,-0.48209069220737,0.1847826946953,-0.211521237900461
Fusarium,0.650607275696162,0.174249838372909,-0.684555392480302,-0.978837621689267,-0.800670629376328,-0.638002943040181,-0.0551984042017732,-0.73945305996111,0.525227763972817,-0.499496988972909,-0.684555392480302,-0.969942419645138,0.122549132675263,0.35485813331327,0.384470311573726,-0.685479810586388,0.100430756204808,-0.713743125937859,-0.684555392480302,-0.954643877301601,-0.00628601844620724,0.2676926615149,-0.226339506440752,-0.684198925518771,-0.775537222578718,-0.476677984500159,-0.0721419379069088,-0.221020968541686,-0.773056751963925,-0.527430201228609,-0.41280488189448,-0.920972523443471,-0.777233259228321,-0.527062114816197,-0.445656652251191,-0.979236280268339,-0.880549214384789,0.202804951043236,0.550043689384718,-0.515327581582439,0.769671483744837,-0.902143869691853,-0.889042864041015,0.764545556439089,-0.800645299757577,-0.885338182778499,0.221548124775353,0.551446923118947,-0.522348175237311,0.787577132648146,-0.900773898344092,-0.889134307210712,0.782631396527076,-0.814225394517988,-0.913653606341139,0.221896285457116,0.551345236810108,-0.51937248875876,0.797302298261204,-0.899602820012681,-0.933729028244581,0.792942667060633,-0.823966136081016,-0.349455136048224,-0.230619694960435,-0.567219807433707,-0.687437978681573,-0.503186919507678,0.16818887404005,-0.37135607363555,-0.214864592274995,-0.555723715703078,-0.137301789944932,-0.231093347226919
Fusarium,0.627794337009315,0.243443708604608,0.243719419582068,-0.775826975147111,-0.877901776445894,-0.752757011557358,0.576140364212861,-0.00344154978921318,0.594786881898045,-0.451097430609094,0.243719419582068,-0.739023532542574,-0.406143210530256,-0.117822392362474,0.53578131340353,0.246146086646521,-0.0301806123484951,-0.51505562694914,0.243719419582068,-0.55589616021437,-0.136290660455693,0.116666855174344,0.154301104256372,0.241434135607352,-0.905885712390553,-0.629227463386537,-0.353264871276679,-0.945493265833348,-0.911584024316239,-0.650404337197913,-0.332097537866551,-0.923346519382121,-0.924975343669089,-0.683550748003809,-0.296796995030781,-0.905147402853178,-0.501944178764251,0.715432661114461,-0.427515138781931,0.421497802973619,-0.00935033544311281,-0.681623594628649,-0.835716049478769,-0.039970224564243,-0.137619881337581,-0.501999249157809,0.670115171757112,-0.412942178457018,0.397984122835527,-0.00359133380371546,-0.70183131098275,-0.865155907524178,-0.0372422166225661,-0.143632286401145,-0.607627954226226,0.652513976569837,-0.443964828973991,0.422976721900595,0.00638483521241895,-0.697941209961895,-0.924255719857317,-0.0265327614409152,-0.156258919993555,0.3190959292769,-0.155473800190179,-0.397864843888507,-0.87641838595556,-0.105028249384911,-0.33701702543916,-0.765082615267424,0.151008162953525,-0.687682911321141,-0.261790548501716,-0.728223323775438
Fusarium,0.642898927129634,0.20654551737531,-0.478383288584103,-0.952408113211985,-0.846456182627005,-0.700288496021853,0.486103056237033,-0.573319386270007,0.566304539011055,-0.556790756352521,-0.478383288584103,-0.948624675180949,-0.418041813196918,-0.136038593384973,0.0979891426280175,-0.478300808005688,0.0805200060993272,-0.719626264818149,-0.478383288584103,-0.905514779556229,-0.0873374561279832,0.179452769139518,-0.226339506440752,-0.477970754502011,-0.821795197391168,-0.574369600934932,-0.430386494129811,-0.959886914882805,-0.820698119354862,-0.57545846534295,-0.406423690811687,-0.937731297941809,-0.8349905289842,-0.590662871202417,-0.362944329562901,-0.917889203552878,-0.755347441536518,0.477183069856741,0.302029411584812,-0.269724428539281,0.586192815419864,-0.846982572741225,-0.871931364441761,0.58220741335057,-0.626394196163674,-0.746132956010575,0.465954573975345,0.300576553599017,-0.269105638325486,0.586967460403923,-0.848829614421456,-0.870072782734901,0.582015212961316,-0.624080927184704,-0.802452680078924,0.449214434992574,0.291014373803012,-0.257441316895951,0.591154862879097,-0.85010868690155,-0.926855607097178,0.586479794353799,-0.631274130226722,-0.35771441755347,-0.0624491412579384,-0.410966561807009,-0.605186864742372,-0.232619062180009,-0.0543938542027322,-0.675354159594213,-0.3915013304886,-0.721219624326784,-0.00556929973793263,-0.603819932841446
Fusarium,0.660794993143538,0.276427420636509,-0.552639899985926,-0.962927268079386,-0.714883118506969,-0.555512708481666,0.387068078348719,-0.622510334305279,0.474913315395415,-0.355964586610013,-0.552639899985926,-0.96473835965774,-0.461889732087241,-0.187449349654766,0.287404448480479,-0.555559338110532,0.189377492642521,-0.420455497437738,-0.552639899985926,-0.948585360818448,-0.339675480831271,-0.091718789185809,-0.226339506440752,-0.55092532406229,-0.699003547004803,-0.435575693400681,-0.49273528635489,-0.963047106778273,-0.688014308101495,-0.419305555346125,-0.475883047905966,-0.94633251066179,-0.691489809801379,-0.403922736493709,-0.451703648107866,-0.941904242238536,-0.629879933313815,0.459269618718207,0.362503485253223,-0.286495338025,0.429057090270305,-0.845803172863909,-0.840419856722777,0.431879481211155,-0.469134705652184,-0.607405320080492,0.517304232444204,0.365426983157,-0.289655744516245,0.43510616951918,-0.834401213522724,-0.810909364144329,0.437642938753758,-0.464775295779215,-0.689348830556428,0.513031020094409,0.359104829687944,-0.277704341542436,0.436687678072069,-0.834547593805764,-0.884831016083148,0.438723298261561,-0.470137846615926,-0.38544745937693,-0.0913548990739088,-0.166159528270598,-0.460617023443153,-0.0425700589450113,0.198749606658935,-0.756624200686973,-0.333138761818758,-0.828972287866411,0.104602576068299,-0.69643798449562
Fusarium,0.663158032280811,0.0933976590569388,-0.549211968789468,-0.958910097335468,-0.69643013435916,-0.497511157459928,0.812598386607062,-0.618004177004825,0.375832852077586,-0.346559327444596,-0.549211968789468,-0.970167894992656,-0.6400647853958,-0.390117510142428,0.154720994708849,-0.555428227598043,0.344323591907276,-0.523713727786582,-0.549211968789468,-0.953504944672611,-0.507829123643386,-0.25723200916112,-0.344069061715294,-0.545491597941561,-0.697728079288437,-0.501808885224756,-0.389701567815806,-0.86092776513751,-0.676585636042592,-0.481525092592313,-0.37417400054982,-0.834456865932814,-0.673172094311368,-0.452449749616477,-0.35705817224239,-0.862591264307545,-0.602304864366872,0.406228140778352,0.345055822617897,-0.263001528745481,0.36801889238949,-0.851833427611766,-0.862209592684918,0.372127778159371,-0.418202751906503,-0.564881499299904,0.535460761744956,0.340243667631329,-0.260924732336606,0.374562793797281,-0.826626951889129,-0.809623165796698,0.379488813469656,-0.407329465552287,-0.65674578101586,0.531833321925296,0.339322758694446,-0.251338257850879,0.374860120139225,-0.827317967612615,-0.882654841717734,0.378543671004479,-0.413310674695624,-0.360130635269273,-0.144279149878485,-0.0361612144137661,-0.421528233087676,0.0464233283624453,0.351807048056383,-0.790275299242801,-0.234493918059905,-0.855328215101054,0.0888403781070708,-0.737143016184919
Fusarium,0.662982926577982,0.311476229933936,-0.579450141924211,-0.967395035360015,-0.71878477490167,-0.554650872750649,0.454096947922137,-0.643837257071036,0.507375179500894,-0.444870357486294,-0.579450141924211,-0.968926428470949,-0.493651254103692,-0.223034359014191,0.287404448480479,-0.581203442913536,0.164304086283977,-0.571058695248488,-0.579450141924211,-0.948852833064373,-0.221401980128171,0.0371466732397079,-0.0791845912182443,-0.578142671976819,-0.679925004715302,-0.375003598893716,-0.421533364572749,-0.914095313598567,-0.670330074135494,-0.342529007320747,-0.376613193779827,-0.871635153418491,-0.678892562188116,-0.342852656025669,-0.365278100953897,-0.88634693492652,-0.676920852080267,0.478443305547047,0.40618406785181,-0.336640831366458,0.506653108903325,-0.848068608955835,-0.833340953054223,0.506272513504015,-0.540266734355845,-0.657546819871201,0.523543596687651,0.409271326100378,-0.336170854076409,0.509592656003196,-0.840364614939861,-0.80040353208202,0.508529681186829,-0.535423707552549,-0.724389100394687,0.511570528876252,0.402093421535846,-0.323476801905068,0.50593933711799,-0.84118762304198,-0.881011905151856,0.504309558459504,-0.534310394849185,-0.430375699195359,-0.0966975638176348,-0.126154483906704,-0.350444031837943,0.0307849455789675,0.130534568789193,-0.804845510635492,-0.366914132041285,-0.853143999353404,0.0482945725790813,-0.755834875893532
Fusarium,0.682523213011754,0.118967894629389,-0.729134947717424,-0.982378758058928,-0.634189205843237,-0.431819014230631,0.315985650763142,-0.762402252327925,0.444969350791251,-0.404140980064986,-0.729134947717424,-0.986410525505132,-0.56997092409613,-0.311536681981846,0.154720994708849,-0.731694077252048,0.237435805806889,-0.471087703633941,-0.729134947717424,-0.979863963309531,-0.382454287244405,-0.140675239083917,-0.304084466926013,-0.72769178533139,-0.543400213100786,-0.335055909076693,-0.451476336316004,-0.922644012046615,-0.525677551113761,-0.288905426309945,-0.40310773506922,-0.881163277247637,-0.525565058296635,-0.279344178011441,-0.398488066928784,-0.896394715393661,-0.681441435498869,0.289722722315083,0.583972966193784,-0.516472292117858,0.599742380807079,-0.883988134873063,-0.836893044122041,0.607138834334126,-0.600509960999804,-0.662630566924345,0.377726456918818,0.584155836138394,-0.515191756914982,0.604478854449113,-0.872668428495441,-0.788950976917474,0.611212185224172,-0.597532132693891,-0.726834795906303,0.368356675173599,0.583608131203538,-0.510573231391064,0.602865328050076,-0.872616005950826,-0.871000105969981,0.609455015994133,-0.596540688977422,-0.514088808599251,-0.0809118998768261,-0.155440947974708,-0.298555770301837,-0.0186588637835514,0.172170156431662,-0.778044913594722,-0.435676121634109,-0.858047608087142,0.0844876284071359,-0.718576294812464
Fusarium,0.733489781802275,-0.394008753404808,-0.591544314532564,-0.94426386573386,-0.127102912976126,0.10183633816364,-0.350925934978941,-0.610190692253732,0.485306673970634,-0.470079203381081,-0.591544314532564,-0.958695152917963,-0.0906619385165611,0.182387950365257,0.407512608188024,-0.593924186677201,0.224924959118717,-0.486075751065264,-0.591544314532564,-0.945305439618523,-0.0962138669421577,0.15453921225485,-0.226339506440752,-0.589558886242289,-0.0785804430257739,-0.394397659125548,-0.628516122647026,-0.95495803711655,-0.0594878837364448,-0.414028120602043,-0.585844788714216,-0.93311566891869,-0.0634020233986758,-0.396995438600265,-0.600633734316742,-0.935654702747848,-0.320273803672175,0.875695895895595,0.375077837500638,-0.299853480944501,0.31316099852117,-0.699877412450484,-0.397469570139456,0.315186637328129,-0.264091409778071,-0.3134214795526,0.892853128399999,0.383875907478195,-0.331612217374555,0.334723297214765,-0.685558025801229,-0.345474385183201,0.336048914288028,-0.278869382393746,-0.445100567239118,0.889734787668536,0.386778505822283,-0.32553381023822,0.333497815449025,-0.687681446162221,-0.571068699627467,0.335198968417849,-0.278316411460905,-0.633035095473003,0.000420263177571156,-0.502314350527212,-0.448674154264113,-0.41322682774226,0.184278053640793,-0.558807649700768,-0.550477668396565,-0.730010710474238,0.232213008002053,-0.442889132402599
Fusarium,0.741092151198077,-0.339837844481074,-0.268269657828313,-0.814770830912906,0.215645697620092,0.409090928572541,-0.458423569043934,-0.298153136472702,0.532040371542264,-0.873957060894119,-0.268269657828313,-0.798022781461689,0.346589794362966,0.582423024421683,-0.556691755495939,-0.269926998905915,0.0541344387098093,-0.983281880528372,-0.268269657828313,-0.72385824201052,0.202249134206154,0.451664498363794,-1,-0.268125748020647,0.00794708708499914,-0.392812865562627,-0.829967881686151,-0.923608676429586,0.0127271104181454,-0.403378744310898,-0.832242512334745,-0.919200613769283,0.0220616975736163,-0.393820225548312,-0.815461335705579,-0.926901304963967,-0.384604937363295,0.951029720401299,-0.0168238639962395,0.000730672951972711,0.227852165422938,-0.41105018458799,-0.0708609242959357,0.20370999275756,-0.244454907028255,-0.382637937709194,0.956253250263029,-0.00652353902001468,-0.0118636481314566,0.239709240078987,-0.40884257639623,-0.04380016423991,0.213828490036704,-0.254635576732759,-0.500403715133005,0.926656949271126,-0.000578147270222873,-0.0139119384114819,0.254712494294104,-0.400473699056046,-0.343187837797331,0.230757720638533,-0.263806230074773,-0.670136047371157,0.0666078701490618,-0.460488950737036,-0.392026785246365,-0.394461521091776,0.206938242342871,-0.541916628388103,-0.599730817494595,-0.712304936079637,0.344263534760147,-0.423534108995862
Fusarium,0.687917062383195,-0.131202146647226,-0.45140580820035,-0.930602780697722,-0.562237269297238,-0.334543795973359,-0.808704683364866,-0.514930714783401,0.587631098424772,-0.796397035120247,-0.45140580820035,-0.902685908887575,0.0632471014117484,0.355090352588832,-0.325758544805248,-0.450487761322183,0.0724723188707657,-0.948945786297015,-0.45140580820035,-0.848605990505155,0.0506780154106086,0.345189825438187,-0.893075804984669,-0.451083681103811,-0.511190343881794,-0.490311377887404,-0.580432347843071,-0.987478789381211,-0.509386800310733,-0.500169027158398,-0.579963780828017,-0.988646554746962,-0.523199622070614,-0.501736821208522,-0.55735579112791,-0.985324189000464,-0.782488313358875,0.837662628536548,0.224762292949335,-0.230875849336577,0.63644664569313,-0.727286552624622,-0.70034504214325,0.625946302291712,-0.672620058213887,-0.784978533790668,0.836779174383145,0.232160705983331,-0.242311602732779,0.650548714604433,-0.72997513104468,-0.698657387799807,0.639955643118373,-0.683590357553681,-0.822515011252565,0.839455925600581,0.23551964334897,-0.235420986313291,0.643311627559356,-0.730971855339612,-0.806223367848845,0.632415785850259,-0.677274589629597,-0.582554043993032,0.0488230794883526,-0.519521944091318,-0.612960064628051,-0.444555779794359,0.146772923857922,-0.487444629659682,-0.524899513779546,-0.644774039172522,0.269426566451787,-0.366034096344657
Fusarium,0.690345686390399,-0.205731854102401,-0.849804340157515,-0.991288442749657,-0.588062655760206,-0.344977979001143,-0.871246432870368,-0.86576095366398,0.581702558089683,-0.798492253708082,-0.849804340157515,-0.986660792452848,0.161908784821545,0.441678817058741,-0.556691755495939,-0.849496080172808,0.0401063397936809,-0.895053014340328,-0.849804340157515,-0.982412345511193,0.127892361112845,0.377713063634312,-0.945855879205276,-0.85005976779479,-0.495164068930177,-0.514814283443978,-0.560981032235831,-0.985259920951246,-0.495028346665556,-0.523022491014497,-0.562323842723349,-0.986344103102287,-0.503236042033578,-0.523544879950109,-0.542448403594277,-0.982232089385506,-0.914550851604505,0.0961011721143541,0.768928888441371,-0.754668821183135,0.897782755266295,-0.922286104112266,-0.865338317269718,0.898284538661819,-0.896275989773526,-0.916240555502598,0.0797283940115876,0.772695986064339,-0.762834104108593,0.904637187283065,-0.924533808411498,-0.866284204643312,0.905304865708221,-0.901801507419886,-0.931087318877384,0.0778160932806577,0.774058597545857,-0.760259389629986,0.901970931393024,-0.92326290709537,-0.917508152538971,0.902605155681162,-0.899449417568393,-0.623200027628361,0.00219257750800206,-0.623338461531078,-0.614455065097125,-0.587870154756136,0.240368516028811,-0.300734615398532,-0.513920864216644,-0.558921424778091,0.249076759651424,-0.121470312833702
Fusarium,0.657496149858598,-0.0153478486946996,-0.22194460843357,-0.883838396085301,-0.678455078742766,-0.469061752832724,0.201672897647848,-0.345835312106463,0.576163004442877,-0.696379820153775,-0.22194460843357,-0.819964280360177,0.181397333895162,0.428243330561813,0.182292347591445,-0.221338382498865,0.0519571921009501,-0.848749240137746,-0.22194460843357,-0.730425548278498,0.123829054749053,0.387046814444615,-0.188537048855745,-0.221820429363403,-0.740312737148422,-0.599214745208418,-0.328039396950302,-0.6609130654674,-0.741249756069639,-0.634476664196046,-0.476652574955885,-0.952124558156623,-0.75377470677204,-0.6639795671218,-0.465444654785675,-0.963942685525775,-0.764641526964186,0.822485360735607,-0.0357306040970462,0.0164459049151295,0.48854810690613,-0.718577715933958,-0.796331519498145,0.468443284280557,-0.5715764959849,-0.768702166034903,0.814857222914585,-0.0291878195914619,0.00542776472877704,0.497588199351441,-0.723054412284627,-0.808229210122108,0.476154567837419,-0.580033058337681,-0.81628038462645,0.809459500322418,-0.0315100651106761,0.0126407007191929,0.497937242221404,-0.722802923955178,-0.883120466974684,0.476537322995089,-0.582351094791311,-0.255716926173263,-0.290298506451191,-0.42577796675842,-0.606175365166781,-0.278644782213942,-0.00965610818106688,-0.623588170467543,-0.166231814895246,-0.634405366007258,-0.283668271082065,-0.583315182435469
Fusarium,0.674407209029959,-0.269352179153989,-0.919403863482252,-0.996019516094621,-0.53173828012118,-0.284206898387633,-0.74737035317542,-0.930619181515012,0.512541630273738,-0.743259787587766,-0.919403863482252,-0.995687448301665,-0.188319940180214,0.109880345808447,-0.76853459932661,-0.919845516398659,0.0621787911856799,-0.813286310399315,-0.919403863482252,-0.993343734237856,0.00699430864370298,0.260133165104714,-0.60114166933011,-0.919589134431435,-0.63461050836058,-0.672343604745118,-0.530782678890514,-0.972900621315395,-0.631988411273916,-0.679267254123819,-0.518692719413107,-0.960639637203589,-0.625317104009387,-0.660979139449085,-0.509457272614232,-0.958869355359836,-0.950635276119944,-0.477569943081123,0.872487745292069,-0.865914730985442,0.943280738245448,-0.968698212504316,-0.949377681331467,0.944865306451909,-0.941067868093237,-0.950794390894556,-0.465361833833892,0.875056257743786,-0.872101723840848,0.946069690764745,-0.968940648372973,-0.945700062653659,0.947639279063594,-0.943203946661635,-0.960353228185117,-0.457376577554907,0.87600317016407,-0.870566326643134,0.946827733230649,-0.966843681455666,-0.970018096149901,0.948629227591177,-0.94365949746615,-0.607295001167815,-0.0165869812035104,-0.670857235407968,-0.68429587517424,-0.65730565317,0.292371227632998,-0.206283333998236,-0.479213409180132,-0.501920529310052,0.254751993947836,-0.00231138875398484
Fusarium,0.700597506244947,-0.214982458472155,-0.841415915616781,-0.989922564476081,-0.431429215988121,-0.202240561592675,-0.74737035317542,-0.855231110865989,0.48952626314543,-0.776545454051447,-0.841415915616781,-0.985932751036072,0.205852642944658,0.460618956362149,-0.184746385056328,-0.842461548940107,0.0949674658360138,-0.831673555393336,-0.841415915616781,-0.982668594133106,0.0689700101387396,0.331819226748779,-0.60114166933011,-0.841354427874197,-0.408578114592271,-0.463841265123314,-0.607541934560032,-0.985227229251077,-0.401908899592774,-0.472936755419599,-0.607706144428932,-0.984136781419971,-0.391708787972814,-0.473848499462596,-0.59480842255016,-0.982094420870127,-0.887020378819393,0.202364782786421,0.755097894538512,-0.732763753431479,0.856872292685878,-0.910694349629045,-0.833161011002492,0.856911318523945,-0.858053412658926,-0.88582470803944,0.229905514894137,0.758843890804631,-0.742319311567876,0.861167095374597,-0.908371478383779,-0.819496841618702,0.860984927641866,-0.86098014078643,-0.905051616038364,0.24555238567108,0.760256747416715,-0.740571681960281,0.858084325013984,-0.905444078607104,-0.881413156577419,0.857864878139214,-0.857674679910167,-0.603690527519786,-0.0454027013772815,-0.615485690523037,-0.622250466647149,-0.597928096181197,0.284802685683797,-0.265113857209332,-0.459409398848002,-0.538632659336848,0.178973646583765,-0.0790216468978806
Fusarium,0.679984134719272,-0.247213660611189,-0.898498143927417,-0.994827772867582,-0.603078392899341,-0.359393997322718,-0.687232013043044,-0.91125556471385,0.513348005436345,-0.678778683371308,-0.898498143927417,-0.992122760764748,0.236849883921996,0.47710617541046,-0.400064033294388,-0.899001520085523,0.082997848643366,-0.63246928526286,-0.898498143927417,-0.990371462239224,0.056965565786697,0.322473582743674,-0.151422131631422,-0.898577105073309,-0.587411248471297,-0.603731578391752,-0.527996471926128,-0.980016586341715,-0.583112685706732,-0.615599167144202,-0.527292888089839,-0.976726629554978,-0.581296111522853,-0.625995856253679,-0.517773213242288,-0.974823370509352,-0.954781250195346,-0.278776193718967,0.842050771782107,-0.83373406798752,0.9442382414361,-0.9555336442977,-0.924913614427412,0.945260811399162,-0.943752254455028,-0.955160428499652,-0.258986563752874,0.845389985715012,-0.842155762731103,0.947358006860814,-0.955048991534918,-0.920849060513375,0.948283415165339,-0.946203115900878,-0.963774359528544,-0.25728897136041,0.846485785017278,-0.841974675160311,0.947697213039245,-0.953276045727289,-0.954450104721214,0.948853805524571,-0.946305457335519,-0.573675103463091,-0.0935359758413477,-0.584841028241876,-0.5893883738424,-0.551715458207689,0.253137534134237,-0.339422902000277,-0.408367683315988,-0.583011517238294,0.0575340485806297,-0.173143256421299
Fusarium,0.700725658205157,-0.0431427089220453,-0.747553109629827,-0.97947610119065,-0.242924047447179,-0.0341998634030489,-0.57049956001817,-0.770827553482949,0.534303774711281,-0.80210049931802,-0.747553109629827,-0.972220011766327,0.232056376708857,0.487186490502606,-0.516503853744504,-0.748126923942107,0.080488778218708,-0.907408771833439,-0.747553109629827,-0.960678048554673,0.0769941574396349,0.357151260981688,-0.647135519738412,-0.747462642662996,-0.394347134624421,-0.376457401348661,-0.675818703557712,-0.983668748087764,-0.390142223032642,-0.388085454771317,-0.678213876051709,-0.984280624202824,-0.390805456818525,-0.389951572777477,-0.658342473498666,-0.983591408141468,-0.876380105076805,0.560020706490105,0.623883394018308,-0.59785942036179,0.809551927722502,-0.855641216070339,-0.746611779342039,0.803900953274454,-0.824627307486039,-0.877716580055973,0.563758298490886,0.628732163362641,-0.608617210448862,0.817450569807818,-0.855139321999575,-0.738914382349732,0.811796636796622,-0.830780153237461,-0.898619709784841,0.575456265438619,0.63061470053821,-0.604676408364296,0.813979885304889,-0.852592741465408,-0.827585706802678,0.808208136898525,-0.827382370476128,-0.627042145017105,0.0150175745036314,-0.554983113621379,-0.54678414149893,-0.514006206553732,0.250300762155152,-0.395200721488251,-0.52776948180511,-0.611400161379846,0.293390445533854,-0.246534719136454
Fusarium,0.753078348150283,-0.612186885866806,0.177062561800546,-0.489470051054939,0.345582322137598,0.515642402988033,-0.513884515636814,0.144459169403291,0.55255320224539,-0.863991203748996,0.177062561800546,-0.27538166246615,0.802521729759962,0.952694799334346,-0.117893147127651,0.176053441298087,0.0597996383398112,-0.828234074007362,0.177062561800546,-0.308653955594178,0.186905458689429,0.44594597640533,-0.344069061715294,0.177625814226218,0.139911095098298,-0.521047009457211,-0.769765013763262,-0.9293169286429,0.14561875638398,-0.535357173232335,-0.770691366149424,-0.92371202638535,0.146754933648689,-0.552114093084695,-0.778329197833974,-0.915760239650493,-0.0198210078915114,0.567959254169649,-0.496847702301538,0.36266086184235,-0.159135779659845,0.0284207622846631,0.0973533486130904,-0.190999680642925,0.158296853580405,-0.016409385431482,0.593207735837693,-0.482163355832666,0.347073662064678,-0.166219314696907,0.0305967352693739,0.121523498274992,-0.202821116194045,0.158932918672015,-0.200669214282116,0.544974570905106,-0.471414879231526,0.338386138780501,-0.161677241241335,0.0366527428379273,-0.243709111210276,-0.196857988309123,0.158274507462222,-0.607595937701045,-0.0662509842571677,-0.475660767324455,-0.443747086093848,-0.430596396811732,0.249178416314263,-0.454896756474206,-0.458224280649403,-0.657044099371782,0.125928424735,-0.322395845858057
Fusarium,0.685026460717935,-0.127947802072034,-0.379365334668804,-0.915533304130662,-0.607835481406581,-0.383396952088815,-0.687232013043044,-0.453951411252145,0.599508806321065,-0.906498634003542,-0.379365334668804,-0.834833507042909,0.363194553708912,0.616194964967995,-0.516503853744504,-0.377833083887946,0.035535791236903,-0.93816849289403,-0.379365334668804,-0.798880364621168,0.34802516832609,0.54220704812404,-0.647135519738412,-0.37959897084208,-0.535635848822789,-0.49841683742522,-0.555417136432503,-0.984065207228269,-0.536429156751328,-0.508910620175925,-0.553239255165043,-0.983657009550579,-0.548863577504145,-0.51617650805995,-0.539811804225592,-0.980630640158162,-0.764685977249728,0.865819120486768,0.131895440780699,-0.142238835397697,0.575226761426045,-0.698432036588457,-0.696557899195073,0.560621762945711,-0.626399838358348,-0.76675310972345,0.860071494910041,0.141154667134145,-0.153273072222131,0.588864710137738,-0.704901730679422,-0.700240288083458,0.573979049067685,-0.63688318685996,-0.809546190537931,0.860897306881144,0.145399616531219,-0.149646422332544,0.583212028667887,-0.704690656458649,-0.807206915686426,0.568197234862115,-0.632426362520416,-0.518770824893393,-0.00699192919734393,-0.418258909737329,-0.580855739748967,-0.314964819597531,0.101210426449644,-0.603546187762816,-0.443946303153568,-0.716948395790795,0.134046527148753,-0.504640691288002
Fusarium,0.705015208091614,-0.102484322531229,-0.045451388444646,-0.801209680147742,-0.417926097844203,-0.193178922759916,-0.40410713001512,-0.134094443738803,0.582800248451417,-0.934943310091614,-0.045451388444646,-0.597094755080061,0.502638372504943,0.730406068488628,-0.597587866423654,-0.0443102702270847,0.0488609638361268,-0.958488762517609,-0.045451388444646,-0.558442946284556,0.226737829919424,0.465232618848323,-0.694128214626119,-0.045316756844813,-0.355382763059611,-0.364192725459283,-0.635900288044819,-0.984808977847936,-0.35382285315686,-0.369748097645839,-0.636657394269377,-0.985053604026711,-0.363444304849049,-0.37996511093364,-0.625299919089931,-0.982765063124046,-0.516191119692867,0.861493623902398,-0.266011546076176,0.24833487928858,0.181411373022748,-0.442530146327568,-0.480976340264071,0.149147887379726,-0.270071193734837,-0.521462107658743,0.852020759341184,-0.252109779107199,0.233038179637696,0.210914267395871,-0.448215273358961,-0.478446960709639,0.178421452089307,-0.293082714398073,-0.606173377131163,0.850226261694373,-0.24594842198294,0.235699826008923,0.199834302967353,-0.447002405455297,-0.656800037716671,0.16690869257862,-0.282780949209565,-0.525693429595086,-0.0358557035599392,-0.294263492394976,-0.46264339971395,-0.173578459275568,0.0768966118490835,-0.695705595979496,-0.441466369648031,-0.777715779790556,0.053838159321407,-0.62461897357109
